,insurance,make,model,mot,service_history,title,price,num_owners_from_new_text,reg,car_type,miles,eng,bhp,gears,fuel,extra_detail,seller_type,distance,seller_town,link
990,,Vauxhall,Corsa,,,Vauxhall Meriva 1.4 i 16v SE 5dr (a/c),2490.0,++ MOT TIL JUNE 2020 ++,2011 (11 reg),MPV,79684.0,1.4L,99bhp,Manual,Petrol,,"
Trade seller - See all 343 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201907250434206?price-to=4000&maximum-badge-engine-size=1.4&radius=1501&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&sort=distance&postcode=ne46an&minimum-badge-engine-size=1.4&page=81
991,,Hyundai,I20,,,Honda Civic 1.4 i-VTEC Si 5dr,2750.0,++ MOT TIL JUNE 2020 ++,2010 (60 reg),Hatchback,115331.0,1.4L,98bhp,Manual,Petrol,,"
Trade seller - See all 343 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201906058678466?price-to=4000&maximum-badge-engine-size=1.4&radius=1501&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&sort=distance&postcode=ne46an&minimum-badge-engine-size=1.4&page=81
992,,Peugeot,207,mot,,Peugeot 208 1.4 HDi FAP Active 3dr,3499.0,£0 ROAD TAX-AIR CON-BLUETOOTH,2012 (62 reg),Hatchback,60700.0,1.4L,70bhp,Manual,Diesel,,"
Trade seller - See all 100 cars
","
newcastle upon tyne - 
5 miles away
                ",newcastle upon tyne,/classified/advert/201907240394687?price-to=4000&maximum-badge-engine-size=1.4&radius=1501&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&sort=distance&postcode=ne46an&minimum-badge-engine-size=1.4&page=81
993,,Volkswagen,FOX,mot,,SKODA Roomster 1.4 16v S 5dr,3299.0,FSH- 2 KEYS - LOW MILES,2009 (09 reg),MPV,47000.0,1.4L,85bhp,Manual,Petrol,,"
Trade seller - See all 87 cars
","
choppington - 
13 miles away
                ",choppington,/classified/advert/201907170167571?price-to=4000&maximum-badge-engine-size=1.4&radius=1501&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&sort=distance&postcode=ne46an&minimum-badge-engine-size=1.4&page=81
994,,Ford,Fiesta,,,Vauxhall Astra 1.4i 16V Energy 5dr,2500.0,MP3/CD Player & 7 Speakers,2007 (07 reg),Hatchback,48279.0,1.4L,89bhp,Manual,Petrol,Manufacturer Approved,"
Trade seller - See all 152 cars
","
perth - 
123 miles away
                ",perth,/classified/advert/201906189132759?radius=1501&price-to=4000&minimum-badge-engine-size=1.4&advertising-location=at_cars&maximum-badge-engine-size=1.4&sort=distance&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=ne46an&page=82
995,,Citroen,C3,,,Fiat Punto Evo 1.4 8V Dynamic Dualogic 5dr,2495.0,,2011 (61 reg),Hatchback,60000.0,1.4L,77bhp,Automatic,Petrol,,"
Trade seller
    ","
wakefield - 
87 miles away
                ",wakefield,/classified/advert/201906299545327?radius=1501&price-to=4000&minimum-badge-engine-size=1.4&advertising-location=at_cars&maximum-badge-engine-size=1.4&sort=distance&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=ne46an&page=82
996,,Citroen,C3,,,Peugeot 207 1.4 Urban 3dr,2490.0,"2 OWNERS, LOW MILEAGE",2010 (10 reg),Hatchback,45000.0,1.4L,75bhp,Manual,Petrol,,"
Trade seller - See all 37 cars
","
hebden bridge - 
87 miles away
                ",hebden bridge,/classified/advert/201906239317446?radius=1501&price-to=4000&minimum-badge-engine-size=1.4&advertising-location=at_cars&maximum-badge-engine-size=1.4&sort=distance&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=ne46an&page=82
997,,SKODA,Roomster,,,Alfa Romeo Mito TB 120 Veloce 1.4 3dr,1500.0,PX TO CLEAR - NO WARRANTY,2010 (10 reg),Hatchback,82275.0,1.4L,120bhp,Manual,Petrol,,"
Trade seller - See all 10 cars
","
burnley - 
87 miles away
                ",burnley,/classified/advert/201906229301440?radius=1501&price-to=4000&minimum-badge-engine-size=1.4&advertising-location=at_cars&maximum-badge-engine-size=1.4&sort=distance&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=ne46an&page=82
998,,Peugeot,207,,,Vauxhall Corsa 1.4 SXI A/C 16V 3DR,1495.0,**AIR CON**,2008 (08 reg),Hatchback,79053.0,1.4L,89bhp,Manual,Petrol,,"
Trade seller - See all 57 cars
","
burnley - 
87 miles away
                ",burnley,/classified/advert/201907260479273?radius=1501&price-to=4000&minimum-badge-engine-size=1.4&advertising-location=at_cars&maximum-badge-engine-size=1.4&sort=distance&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=ne46an&page=82
999,,Renault,Clio,,,Hyundai I20 1.4 ACTIVE 5d 99 BHP FSH,3590.0,ONE OWNER FROM NEW,2012 (62 reg),Hatchback,71000.0,1.4L,99bhp,Manual,Petrol,,"
Trade seller - See all 9 cars
","
batley - 
87 miles away
                ",batley,/classified/advert/201907059762354?radius=1501&price-to=4000&minimum-badge-engine-size=1.4&advertising-location=at_cars&maximum-badge-engine-size=1.4&sort=distance&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=ne46an&page=82
1000,,Renault,Clio,,,Peugeot 207 1.4 Urban 3dr,795.0,IDEAL FIRST CAR +GOOD MOT+,2006 (56 reg),Hatchback,123000.0,1.4L,75bhp,Manual,Petrol,,"
Trade seller - See all 39 cars
","
castleford - 
87 miles away
                ",castleford,/classified/advert/201907260466909?radius=1501&price-to=4000&minimum-badge-engine-size=1.4&advertising-location=at_cars&maximum-badge-engine-size=1.4&sort=distance&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=ne46an&page=82
1001,,Peugeot,207,,,Volkswagen FOX 1.4 3dr,1500.0,IDEAL FIRST CAR +  FULL MOT +,2010 (10 reg),Hatchback,81000.0,1.4L,75bhp,Manual,Petrol,,"
Trade seller - See all 39 cars
","
castleford - 
87 miles away
                ",castleford,/classified/advert/201907180207094?radius=1501&price-to=4000&minimum-badge-engine-size=1.4&advertising-location=at_cars&maximum-badge-engine-size=1.4&sort=distance&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=ne46an&page=82
1002,,Vauxhall,Corsa,,,Ford Fiesta 1.4 TDCi Zetec 5dr,795.0,,2003 (03 reg),Hatchback,134000.0,1.4L,67bhp,Manual,Diesel,,"
Private seller
    ","
burnley - 
87 miles away
                ",burnley,/classified/advert/201904167018592?radius=1501&price-to=4000&minimum-badge-engine-size=1.4&advertising-location=at_cars&maximum-badge-engine-size=1.4&sort=distance&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=ne46an&page=82
1003,,Fiat,Grande,,,Citroen C3 1.4 E-HDI EGS AIRDREAM VTR PLUS 5d 68 BHP PANORAMIC ROOF!,3995.0,£0 ROAD TAX! AUTO!,2012 (12 reg),Hatchback,38992.0,1.4L,70bhp,Automatic,Diesel,,"
Trade seller - See all 76 cars
","
chester le street - 
9 miles away
                ",chester le street,/classified/advert/201907260480626?radius=1501&price-to=4000&minimum-badge-engine-size=1.4&advertising-location=at_cars&maximum-badge-engine-size=1.4&sort=distance&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=ne46an&page=82
1004,,Ford,Fiesta,,,Citroen C3 HDI 5DR 1.4cc***Low Mileage With Bluetooth …,4000.0,ONE OWNER FROM NEW,2013 (63 reg),Hatchback,41880.0,1.4L,70bhp,Manual,Diesel,,"
Trade seller - See all 83 cars
","
wilmslow - 
117 miles away
                ",wilmslow,/classified/advert/201907160135218?radius=1501&price-to=4000&minimum-badge-engine-size=1.4&advertising-location=at_cars&maximum-badge-engine-size=1.4&sort=distance&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=ne46an&page=82
1005,,Vauxhall,Corsa,,,SKODA Roomster 1.4 16v S 5dr,3299.0,FSH- 2 KEYS - LOW MILES,2009 (09 reg),MPV,47000.0,1.4L,85bhp,Manual,Petrol,,"
Trade seller - See all 87 cars
","
choppington - 
13 miles away
                ",choppington,/classified/advert/201907170167571?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=distance&minimum-badge-engine-size=1.4&radius=1501&advertising-location=at_cars&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=83
1006,,SEAT,Leon,,,Peugeot 207 1.4 16v Sport 5dr,1395.0,stunning 78k warranted,2007 (07 reg),Hatchback,78000.0,1.4L,90bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201907220331922?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=distance&minimum-badge-engine-size=1.4&radius=1501&advertising-location=at_cars&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=83
1007,,SEAT,Leon,,,Renault Clio 1.4 16v Dynamique 5dr,1650.0,Stunning 60k 9 stamps,2007 (07 reg),Hatchback,60000.0,1.4L,98bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201907099902703?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=distance&minimum-badge-engine-size=1.4&radius=1501&advertising-location=at_cars&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=83
1008,,Vauxhall,Meriva,,,Renault Clio 1.4 16v Dynamique 5dr,1795.0,stunning 18k 9 stamps,2005 (05 reg),Hatchback,18000.0,1.4L,98bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201907220334562?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=distance&minimum-badge-engine-size=1.4&radius=1501&advertising-location=at_cars&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=83
1009,,KIA,Venga,,,Peugeot 207 1.4 S 5dr (a/c),1795.0,Stunning 75k warranted ,2010 (10 reg),Hatchback,75000.0,1.4L,75bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201906118909076?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=distance&minimum-badge-engine-size=1.4&radius=1501&advertising-location=at_cars&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=83
1010,,Honda,Civic,,,Vauxhall Corsa 1.4 i 16v SXi 5dr,1995.0,stunning 58k new chain fitted,2008 (58 reg),Hatchback,58000.0,1.4L,89bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201905067666137?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=distance&minimum-badge-engine-size=1.4&radius=1501&advertising-location=at_cars&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=83
1011,,Vauxhall,Meriva,,,Fiat Grande Punto 1.4 8v Eleganza Dualogic 5dr,2590.0,stunning 44k rare auto,2008 (58 reg),Hatchback,44000.0,1.4L,77bhp,Automatic,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201906199183740?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=distance&minimum-badge-engine-size=1.4&radius=1501&advertising-location=at_cars&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=83
1012,,Alfa,Romeo,,,Ford Fiesta 1.4 Zetec 3dr,2650.0,stunning 80k 8 stamps,2009 (59 reg),Hatchback,80000.0,1.4L,94bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201907230367367?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=distance&minimum-badge-engine-size=1.4&radius=1501&advertising-location=at_cars&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=83
1013,,Vauxhall,Corsa,,,Vauxhall Corsa 1.4 i 16v Design 5dr (a/c),2995.0,stunning 57k rare auto,2009 (09 reg),Hatchback,57000.0,1.4L,89bhp,Automatic,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201907220332291?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=distance&minimum-badge-engine-size=1.4&radius=1501&advertising-location=at_cars&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=83
1014,,Vauxhall,Corsa,,,SEAT Leon 1.4 S 5dr,2995.0,stunning 44k 5 stamps,2009 (59 reg),Hatchback,44000.0,1.4L,84bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201907099886981?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=distance&minimum-badge-engine-size=1.4&radius=1501&advertising-location=at_cars&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=83
1015,,Vauxhall,Astra,,,SEAT Leon 1.4 TSI Sport 5dr,3350.0,stunning 86k warranted,2009 (09 reg),Hatchback,86000.0,1.4L,123bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201907220331590?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=distance&minimum-badge-engine-size=1.4&radius=1501&advertising-location=at_cars&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=83
1016,,Vauxhall,Astra,,,Vauxhall Meriva 1.4 i 16v Exclusiv 5dr (a/c),2999.0,ALLOYS-AIR CON-,2011 (11 reg),MPV,60258.0,1.4L,99bhp,Manual,Petrol,,"
Trade seller - See all 100 cars
","
newcastle upon tyne - 
5 miles away
                ",newcastle upon tyne,/classified/advert/201907230359931?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=distance&minimum-badge-engine-size=1.4&radius=1501&advertising-location=at_cars&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=83
1017,,Vauxhall,Corsa,,,KIA Venga 1.4 CRDi 2 5dr,4800.0,Reversing Aid & Hill Assist,2013 (63 reg),Hatchback,45351.0,1.4L,89bhp,Manual,Diesel,,"
Trade seller - See all 214 cars
","
kirkcaldy - 
100 miles away
                ",kirkcaldy,/classified/advert/201907220341635?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=distance&minimum-badge-engine-size=1.4&radius=1501&advertising-location=at_cars&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=83
1018,,Vauxhall,Corsa,,,"Honda Civic 1.4 i-VTEC Si Hatchback 5dr Petrol Manual (135 g/km, …",3799.0,1/2 Leather Air Con Alloys,2010 (10 reg),Hatchback,82341.0,1.4L,98bhp,Manual,Petrol,,"
Trade seller
    ","
scunthorpe - 
103 miles away
                ",scunthorpe,/classified/advert/201907150092352?postcode=ne46an&sort=distance&minimum-badge-engine-size=1.4&advertising-location=at_cars&radius=1501&maximum-badge-engine-size=1.4&price-to=4000&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=84
1019,,Vauxhall,Corsa,,,Vauxhall Meriva 1.4 i 16v Exclusiv 5dr (a/c),2999.0,ALLOYS-AIR CON-,2011 (11 reg),MPV,60258.0,1.4L,99bhp,Manual,Petrol,,"
Trade seller - See all 100 cars
","
newcastle upon tyne - 
5 miles away
                ",newcastle upon tyne,/classified/advert/201907230359931?postcode=ne46an&sort=distance&minimum-badge-engine-size=1.4&advertising-location=at_cars&radius=1501&maximum-badge-engine-size=1.4&price-to=4000&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=84
1020,,SEAT,Ibiza,,,Alfa Romeo Mito 1.4 TB MultiAir Veloce (s/s) 3dr,3350.0,stunning 55k warranted,2011 (11 reg),Hatchback,54000.0,1.4L,140bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201906068734362?postcode=ne46an&sort=distance&minimum-badge-engine-size=1.4&advertising-location=at_cars&radius=1501&maximum-badge-engine-size=1.4&price-to=4000&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=84
1021,,Ford,Fiesta,mot,,Vauxhall Corsa 1.4 i 16v SRi 5dr (a/c),3350.0,Stunning 40k 7 stamps,2010 (60 reg),Hatchback,45000.0,1.4L,99bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201905288428121?postcode=ne46an&sort=distance&minimum-badge-engine-size=1.4&advertising-location=at_cars&radius=1501&maximum-badge-engine-size=1.4&price-to=4000&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=84
1022,,Vauxhall,Corsa,,,Vauxhall Corsa 1.4 i 16v SRi 5dr (a/c),3390.0,stunning 46k warranted,2012 (12 reg),Hatchback,46000.0,1.4L,99bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201905117850881?postcode=ne46an&sort=distance&minimum-badge-engine-size=1.4&advertising-location=at_cars&radius=1501&maximum-badge-engine-size=1.4&price-to=4000&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=84
1023,,Vauxhall,Corsa,,,Vauxhall Astra 1.4 16v SRi 5dr,3995.0,stunning 45k warranted,2012 (12 reg),Hatchback,45000.0,1.4L,99bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201907230369238?postcode=ne46an&sort=distance&minimum-badge-engine-size=1.4&advertising-location=at_cars&radius=1501&maximum-badge-engine-size=1.4&price-to=4000&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=84
1024,,KIA,Proceed,,,Vauxhall Astra 1.4 16v Excite 5dr,3995.0,stunning 40k warranted,2011 (61 reg),Hatchback,40000.0,1.4L,99bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201907220332753?postcode=ne46an&sort=distance&minimum-badge-engine-size=1.4&advertising-location=at_cars&radius=1501&maximum-badge-engine-size=1.4&price-to=4000&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=84
1025,,Ford,Fiesta,,,Vauxhall Corsa 1.4 i 16v SXi 3dr,3995.0,stunning 49k warranted,2015 (15 reg),Hatchback,49000.0,1.4L,99bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201907150090042?postcode=ne46an&sort=distance&minimum-badge-engine-size=1.4&advertising-location=at_cars&radius=1501&maximum-badge-engine-size=1.4&price-to=4000&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=84
1026,,Peugeot,207,,,Vauxhall Corsa 1.4 i 16v SXi 5dr,3995.0,Stunning 37k warranted ,2013 (13 reg),Hatchback,37000.0,1.4L,99bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201907029652799?postcode=ne46an&sort=distance&minimum-badge-engine-size=1.4&advertising-location=at_cars&radius=1501&maximum-badge-engine-size=1.4&price-to=4000&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=84
1027,,Fiat,1.4,,service history,Vauxhall Corsa 1.4 i 16v SRi 3dr (a/c),3995.0,stunning 44k warranted,2014 (64 reg),Hatchback,44000.0,1.4L,99bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201906279468478?postcode=ne46an&sort=distance&minimum-badge-engine-size=1.4&advertising-location=at_cars&radius=1501&maximum-badge-engine-size=1.4&price-to=4000&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=84
1028,,Toyota,Yaris,,,SEAT Ibiza 1.4 16v SE Copa 5dr,3995.0,Stunning 44k 5 stamps,2012 (12 reg),Hatchback,44000.0,1.4L,84bhp,Manual,Petrol,,"
Trade seller - See all 118 cars
","
cleckheaton - 
87 miles away
                ",cleckheaton,/classified/advert/201905278386115?postcode=ne46an&sort=distance&minimum-badge-engine-size=1.4&advertising-location=at_cars&radius=1501&maximum-badge-engine-size=1.4&price-to=4000&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=84
1029,,MINI,Hatch,,,Ford Fiesta 1.4 TDCi Zetec Blue Edition 3dr,790.0,12 MONTHS MOT-FULL HISTORY,2008 (08 reg),Hatchback,105900.0,1.4L,67bhp,Manual,Diesel,,"
Trade seller - See all 85 cars
","
halifax - 
87 miles away
                ",halifax,/classified/advert/201907119956705?postcode=ne46an&sort=distance&minimum-badge-engine-size=1.4&advertising-location=at_cars&radius=1501&maximum-badge-engine-size=1.4&price-to=4000&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=84
1030,,SEAT,Ibiza,,service history,Vauxhall Corsa 1.4 i 16v SXi 5dr,3999.0,5dr-AUTOMATIC-45K-CRUISE,2011 (11 reg),Hatchback,45000.0,1.4L,99bhp,Automatic,Petrol,,"
Trade seller - See all 65 cars
","
cramlington - 
8 miles away
                ",cramlington,/classified/advert/201907220340137?postcode=ne46an&sort=distance&minimum-badge-engine-size=1.4&advertising-location=at_cars&radius=1501&maximum-badge-engine-size=1.4&price-to=4000&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=84
1031,,KIA,Ceed,,,Vauxhall Corsa 1.4 Active 3Dr [ac],3991.0,MEGA USED CAR EVENT! ,2012 (12 reg),Hatchback,65948.0,1.4L,99bhp,Manual,Petrol,Franchise,"
Trade seller - See all 50 cars
","
bristol - 
246 miles away
                ",bristol,/classified/advert/201906259377416?radius=1501&minimum-badge-engine-size=1.4&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&sort=distance&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=85
1032,,Ford,Fiesta,,,KIA Proceed 1.4 1 3dr,990.0,FULL HISTORY-HPI CLEAR,2010 (10 reg),Hatchback,96000.0,1.4L,103bhp,Manual,Petrol,,"
Trade seller - See all 85 cars
","
halifax - 
87 miles away
                ",halifax,/classified/advert/201907270513009?radius=1501&minimum-badge-engine-size=1.4&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&sort=distance&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=85
1033,,Vauxhall,Astra,,,Ford Fiesta 1.4 TDCi Edge 5dr,2175.0,FSH -Warranty+,2010 (59 reg),Hatchback,105000.0,1.4L,67bhp,Manual,Diesel,,"
Trade seller - See all 10 cars
","
halifax - 
87 miles away
                ",halifax,/classified/advert/201906128929137?radius=1501&minimum-badge-engine-size=1.4&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&sort=distance&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=85
1034,,Honda,Civic,,,Peugeot 207 1.4 16v S 3dr,499.0,55000 MILES ONLY,2006 (56 reg),Hatchback,55000.0,1.4L,90bhp,Manual,Petrol,,"
Trade seller - See all 59 cars
","
batley - 
87 miles away
                ",batley,/classified/advert/201906108860620?radius=1501&minimum-badge-engine-size=1.4&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&sort=distance&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=85
1035,,Citroen,C3,,,Fiat 1.4 Bravo 5dr,1150.0,FULL SERVICE HISTORY,2007 (57 reg),Hatchback,85000.0,1.4L,90bhp,Manual,Petrol,,"
Trade seller - See all 59 cars
","
batley - 
87 miles away
                ",batley,/classified/advert/201907150088790?radius=1501&minimum-badge-engine-size=1.4&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&sort=distance&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=85
1036,,Honda,Jazz,,,Toyota Yaris 1.4 D-4D T3 5dr,1400.0,**£30 TAX**,2005 (05 reg),Hatchback,111670.0,1.4L,74bhp,Manual,Diesel,,"
Trade seller - See all 21 cars
","
batley - 
87 miles away
                ",batley,/classified/advert/201905308482974?radius=1501&minimum-badge-engine-size=1.4&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&sort=distance&maximum-badge-engine-size=1.4&price-to=4000&postcode=ne46an&page=85
